"label"
"Aleksandrowo (powiat siemiatycki)"
"Aleksandrów (powiat kozienicki)"
"Aleksandrów (powiat kraśnicki)"
"Aleksandrów (powiat miński)"
"Aleksandrów (powiat nowodworski)"
"Aleksandrów (powiat żyrardowski)"
"Aleksandrówka (powiat kozienicki)"
"Aleksandrówka (powiat lubartowski)"
"Aleksandrówka (powiat zwoleński)"
"Aleksinački Bujmir"
"Aleksine (Vlasotince)"
"Alekvere"
"Alenane"
"Isola Alexander (fiume Fitzroy)"
"Isola Alexander (Houtman Abrolhos)"
"Alexander River (New Zealand)"
"Alexander River (Western Australia)"
"Alexandra, Gauteng"
"Alexandra, New Zealand"
"Alexandra, Victoria"
