"label"
"Federal Football Netball Club"
"Scotch Old Collegians Football Club"
"South Ballarat Football Club"
"Western Foxes"
"Collingwood Football Club"
"St Kilda Football Club"
"Huddersfield Rams"
"Whittlesea Football Club"
"Melbourne University Football Club"
"Panton Hill Football Club"
"South Fremantle Football Club"
"Sturt Football Club"
"West Adelaide Football Club"
"Winchelsea Football & Netball Club"
"Ainslie Football Club"
"Bunyip Football Club"
"Kapunda Football Club"
"Mansfield Football Club"
"Montmorency Football Club"
"Ottawa Swans"
