"label"
"Ogof Ffynnon Ddu"
"Xianren Cave"
"Windsor Great Cave"
"Scărișoara Cave"
"Cueva Gargantúa"
"Resava Cave"
"Schwalbenhöhle (Mexiko)"
"Oxlow Cavern"
"Shatter Cave"
"Aveline’s Hole"
"Blautopfhöhle"
"Klasies River Caves"
"Mossdale Caverns"
"St Cuthbert's Swallet"
"Schwarzmooskogel-Höhlensystem"
"Stoke Lane Slocker"
"Upper Flood Swallet"
"Kazumura Cave"
"Binghu Cave"
"Hayne's Cave"
