"label"
"Denver Open"
"Geneva Open"
"Lagos Open"
"Oporto Open"
"Ostrava Open"
"Toyota Princess Cup"
"Virginia Slims of Nashville"
"WCT Finals"
"ATP Venezia"
"Bologna Outdoor"
"ATP Brasília"
"Brussels Outdoor"
"ATP Berlin"
"ATP Cleveland"
"Hawaiian Open"
"International Tennis Championships of Colombia"
"Manchester Open"
"ATP Sanremo"
"Sydney Indoor"
"ATP Tokio Indoor"
