"label"
"Saltoro Mountains"
"Satpura Range"
"Chaîne de Selwyn"
"Sierra Madre (Philippines)"
"Snowy Mountains"
"Spenser Mountains"
"Sredinny-Höhenrücken"
"Steenkampsberg, Mpumalanga"
"Suva Planina"
"Tanzawa Mountains"
"Teviot Range"
"Tian Shan"
"Tswapong Hills"
"Tweed Range"
"Ural Mountains"
"Verron Range"
"Vindhya Range"
"Western Ghats"
"Witwatersrand"
"Wolkberg"
