"label"
"Abruka Rear Lighthouse"
"Anseküla Lighthouse"
"Farol de D. Amélia"
"Farol de D. Maria Pia"
"Faro de Fontes Pereira de Melo"
"Juminda Lighthouse"
"Kaavi Lighthouse"
"Kihnu Lighthouse"
"Kübassaare Lighthouse"
"Laidunina Lighthouse"
"Letipea Lighthouse"
"Mehikoorma Lighthouse"
"Minicoy Island Lighthouse"
"Mohni Lighthouse"
"Naissaare Lighthouse"
"Latarnia morska Narva-Jõesuu"
"Pakefield Lighthouse"
"Pakri Lighthouse"
"Faro de Punta Abona"
"Ristna Lighthouse"
