"label"
"Kopaonik"
"Kunlun Mountains"
"Langeberg"
"Lebombo Mountains"
"Mahalangur Himal"
"Maikal Hills"
"Maloti Mountains"
"Masherbrum Mountains"
"McPherson Range"
"梅里雪山"
"Moonbi Range"
"Kirishima (Vulkan)"
"Mount Royal Range"
"Nandewar Range"
"Nimmel Range"
"Outeniqua-Berge"
"Owen Stanley Range"
"Pamir Mountains"
"Pantaron Mountain Range"
"Rossel Mountains"
