"label"
"Caulfield Racecourse"
"Aqueduct Racetrack"
"Portland Meadows"
"Hipódromo de Ruidoso Downs"
"Kentucky Downs"
"Turfway Park"
"Blue Bonnets (raceway)"
"Emerald Downs"
"Fair Grounds Race Course"
"Gulfstream Park"
"Polo Park Racetrack"
"Prairie Meadows"
"アンカラ75年競馬場"
"Sam Houston Race Park"
"Finger Lakes Gaming and Race Track"
"Hyderabad Race Club"
"San Lazaro Leisure Park"
"Hipódromo de Busan–Gyeongnam"
"Crayford Stadium"
"Monmore Green Stadium"
