"label"
"Cycad"
"Cycas revoluta"
"Zamia"
"Zamia furfuracea"
"Zamia integrifolia"
"Zamia pumila"
"Zamiaceae"
"Cycas taitungensis"
"Ceratozamia kuesteriana"
"Ceratozamia"
"Chigua"
"Microcycas"
"Ceratozamia miqueliana"
"Zamia roezlii"
"Zamia spartea"
"Zamia standleyi"
"Ceratozamia whitelockiana"
"Cycas micronesica"
"Macrozamia occidua"
"Macrozamia humilis"
