"label"
"Porters Ski Area"
"Showdown Ski Area"
"Craigieburn Valley Ski Area"
"Nassfeld"
"Ski Apache"
"Chestnut Mountain"
"Plateau de Beille"
"Monterreal"
"Pocol"
"Hogadon Ski Area"
"Mount Eyak"
"Silver Summit, Alberta"
"Estación de Esquí Vodafone"
"Black Bear Resort"
"Mistrzostwa Świata w Narciarstwie Alpejskim 2011 - supergigant kobiet"
""
""
""
"Baker Mountain (ski area)"
"Whaleback (ski area)"
