"label"
"Sottile Theater"
"The Theatre of Small Convenience"
"Traverse Theatre"
"Tulsa Performing Arts Center"
"Union Square Theatre"
"Abbeydale Picture House"
"Altria Theater"
"Benaroya Hall"
"Berkeley Repertory Theatre"
"Helen Hayes Theatre"
"Old Rep"
"The Hub, Edinburgh"
"Le Lido"
"Nuart Theatre"
"Overture Center for the Arts"
"Saenger Theatre (New Orleans, Louisiana)"
"Saenger Theatre (Pensacola, Florida)"
"Sun-Ray Cinema"
"Australian School of the Arts"
"Gateway Theatre (Chicago)"
