"label"
"Kernkraftwerk Catawba"
"Crystal River 3 Nuclear Power Plant"
"Hudson Generating Station"
"Dresden Generating Station"
"Fisk Generating Station"
"محطة فوكوشيما النووية الأولى لتوليد الطاقة"
"محطة فوكوشيما النووية الثانية لتوليد الطاقة"
"Wasserkraftwerk Manic-1"
"Wasserkraftwerk McCormick"
"H. B. Robinson Nuclear Generating Station"
"Oak Creek Power Plant"
"Independence Power Plant"
"Kernkraftwerk Kalinin"
"Centrale thermique de Kemper"
"Kola Nuclear Power Plant"
"Laguna Verde Nuclear Power Station"
"Valley Power Plant"
"Gaskraftwerk Midland"
"Mill Creek Generating Station"
"Nuclear Power Demonstration"
