"label"
"Bangali River"
"Banganga River"
"Banica River"
"Bannister River"
"Bappagai"
"Bara River"
"Barakar River"
"Baram River"
"Barcoo River"
"Bare Creek"
"Bargo River"
"Barguzin River"
"Barham River"
"Barker River"
"نهر بارنارد"
"Barrington River (Gloucester River)"
"Barron River (Queensland)"
"Bartang River"
"Barton River (Western Australia)"
"نهر بازلت"
