"label"
"New Jersey Performing Arts Center"
"Vivian Beaumont Theater"
"War Memorial Opera House"
"Weidner Center"
"New Theatre Royal"
"Rose Theatre Brampton"
"Stage 72"
"Symphony Hall, Springfield"
"The Actors Company Theatre"
"Theatre Royal, Dumfries"
"Theatre Royal, Manchester"
"Theatre Royal, Norwich"
"Theatre Royal, Wakefield"
"Théâtre Marigny"
"Théâtre des Folies-Marigny"
"Croatian National Theatre in Zagreb"
"Fox Performing Arts Center"
"Her Majesty's Theatre, Melbourne"
"La Mama Theatre (Melbourne)"
"Théâtre Outremont"
