"label"
"Sauber"
"Osella"
"Équipe Ligier"
"Colin Crabbe Racing"
"Brabham"
"McLaren"
"Minardi"
"Williams Grand Prix Engineering"
"Ensign Racing"
"Ecurie Bonnier"
"Ecurie Francorchamps"
"Ecurie Maarsbergen"
"Ecurie Rosier"
"Super Aguri F1"
"Kauhsen"
"Merzario"
"Red Bull Racing"
"Vanwall"
"Chris Amon Racing"
"Midland F1 Racing"
