"label"
"Kane (wrestler)"
"宮本和志"
"Kenta Kobayashi"
"King Kong Bundy"
"市原孝行"
"三上恭佑"
"Lobo (wrestler)"
"Max Muscle"
"Nitro (wrestler)"
"Onyx (wrestler)"
"Paul Jones (wrestler)"
"Raiden Tameemon"
"リンゴ・メンドーサ"
"R.D. Evans"
"Robert Gibson (wrestler)"
"Rosey (wrestler)"
"Sam Houston (wrestler)"
"سانتينو ماريلا"
"Sarah Stock"
"Satoshi Kojima"
