"label"
"Deer Island Thorofare Light"
"Desdemona Sands Light"
"Destruction Island Light"
"Dofflemyer Point Light"
"Duxbury Pier Light"
"Eagle Bluff Light"
"Eagle Island Light"
"Eastern Point Light"
"Fond du Lac Light"
"Franklin Island Light"
"Fuller Rock Light"
"Goat Island Light"
"Gould Island Light"
"Grand Traverse Light"
"Great Duck Island Light"
"Gull Island Light (Wisconsin)"
"Gull Rocks Light"
"Highland Light"
"Ida Lewis Rock Light"
"Eagle River Light"
