"label"
"Ludi Romani"
"Menstrual hygiene day"
"National Women's Day"
"Presentation of Jesus at the Temple"
"St Catherine's Day"
"Surin Elephant Round-up"
"The Twelfth"
"Truman Day"
"Caristia"
"Evacuation Day (Massachusetts)"
"Kollam Pooram"
"Pregnancy and Infant Loss Remembrance Day"
"Dahi Handi"
"Gudi Padwa"
"Laylat al-Qadr"
"March 1st Movement"
"Picnic Day (Australia holiday)"
"Pioneer Day (Utah)"
"Pioneer Days (Chico, California)"
"Statehood Day (Lithuania)"
