"label"
"Weekly Toyo Keizai"
"Your diary"
"Zamalek SC magazine"
"Zeitschrift für katholische Theologie"
"Śląski Kwartalnik Historyczny Sobótka"
"'A livella"
"17 X Infinity"
"78-87 London Youth"
"A Full Life: Reflections at 90"
"A Gamble for Love (novel)"
"A Kindness Cup"
"A Life Elsewhere"
"A Little Life"
"A Private Man"
"A Sense of Reality (short stories)"
"A Sort of Life"
"A World of Other People"
"Adios, America: The Left's Plan to Turn Our Country Into a Third World Hellhole"
"Advances in Parasitology"
"Akkapporinte Irupathu Nasrani Varshangal (novel)"
