"label"
"Sottile Theater"
"The Theatre of Small Convenience"
"Traverse Theatre"
"Tulsa Performing Arts Center"
"Union Square Theatre"
"Abbeydale Picture House"
"Altria Theater"
"Benaroya Hall"
"Berkeley Repertory Theatre"
"Helen Hayes Theatre"
"Old Rep"
"Le Lido"
"Nuart Theatre"
"Overture Center for the Arts"
"Sun-Ray Cinema"
"Australian School of the Arts"
"Gateway Theatre (Chicago)"
