"label"
"Burrows Island Light"
"Buzzards Bay Entrance Light"
"Cana Island Light"
"Cape Blanco Lighthouse"
"Cape Disappointment Light"
"Cape Elizabeth Lights"
"Cape Flattery Light"
"Phare du cap Kumukahi"
"Cape Meares Light"
"Cape Neddick Light"
"Cape Poge Light"
"Cattle Point Light"
"Bathurst Lighthouse"
"Chambers Island Light"
"Chatham Light"
"Chequamegon Point Light"
"Crabtree Ledge Light"
"Cumberland Head Light"
"Cuttyhunk Light"
"Deer Island Light"
