"label"
"Sweeny Toddler"
"The Neighbors (comic strip)"
"The Potts"
"Twin Earths"
"Cigarman"
"The Avridge Farm"
"It's Only a Game"
"Fokke & Sukke"
"The Adventures of Phoebe Zeit-Geist"
"Marrying Irving"
"Keyhole Kate"
"Laff-a-Day"
"Billy the Bee"
""
""
"Abe Martin of Brown County"
"Creature Feature (comic strip)"
"Happiness Is (cartoon)"
"Betty Boop and Felix"
"Bleeker (Comic)"
