"label","Team"
"","http://dbpedia.org/resource/Forfar_Athletic_F.C."
"","http://dbpedia.org/resource/FC_Rot-Weiß_Erfurt"
"","http://dbpedia.org/resource/TSV_Großbardorf"
"","http://dbpedia.org/resource/TSG_1899_Hoffenheim"
"","http://dbpedia.org/resource/TSG_1899_Hoffenheim_II"
"","http://dbpedia.org/resource/1._FC_Heidenheim"
"","http://dbpedia.org/resource/FC_Oss"
"","http://dbpedia.org/resource/Wormatia_Worms"
"","http://dbpedia.org/resource/Würzburger_Kickers"
"","http://dbpedia.org/resource/Timor-Leste_national_football_team"
"","http://dbpedia.org/resource/SC_Toronto"
"","http://dbpedia.org/resource/Toronto_Croatia"
"","http://dbpedia.org/resource/SC_Toronto"
"","http://dbpedia.org/resource/Toronto_Shooting_Stars"
"","http://dbpedia.org/resource/Montreal_Impact_(1992–2011)"
"","http://dbpedia.org/resource/Milwaukee_Wave"
"","http://dbpedia.org/resource/Toronto_Lynx"
"","http://dbpedia.org/resource/Milwaukee_Wave"
"","http://dbpedia.org/resource/Toronto_ThunderHawks"
"","http://dbpedia.org/resource/Brampton_Stallions"
