"label"
"Anderson Bridge"
"Benjamin Sheares Bridge"
"Birchenough Bridge"
"Chirundu Bridge"
"Ellis Bridge"
"Gladesville Bridge"
"Merdeka Bridge"
"جسر مونيفونغ"
"Nanjing Yangtze River Bridge"
"Sir Leo Hielscher Bridges"
"Story Bridge"
"Sydney Harbour Bridge"
"Puente Taipéi"
"Tarban Creek Bridge"
"Tasman Bridge"
"Tom Uglys Bridge"
"General Rafael Urdaneta Bridge"
