"label"
"2015–16 KS Cracovia (football) season"
"List of Estonian football transfers summer 2015"
"List of German football transfers summer 2015"
"List of Swedish football transfers summer 2015"
"List of Greek football transfers summer 2015"
"List of Hungarian football transfers summer 2015"
"List of Maltese football transfers summer 2015"
""
""
""
""
""
""
""
""
""
""
""
""
""
