"label"
"London Overground"
"METRORail"
"Mass Rapid Transit (Singapore)"
"Metrorail (Miami-Dade County)"
"Metrorail Eastern Cape"
"Metrorail Gauteng"
"Metrorail Durban"
"Metrorail Western Cape"
"Narita Airport Terminal 2 Shuttle System"
"Paw Paw Railroad"
"Philadelphia Transportation Company"
"Regional Transportation Commission of Southern Nevada"
"Rose City Transit"
"SEPTA"
"SPTrans"
"Sacramento Northern Railway"
"Santa Clara Valley Transportation Authority"
"Silver Lake Railroad"
"State Railway of Thailand"
"Stockholm metro"
