"label"
"Honda Super Cub"
"KTM 390 Duke"
"KTM 690 Duke"
"Kawasaki 1400GTR"
"Kawasaki Vulcan"
"Norton Manx"
"Stella (scooter)"
"Suzuki TL1000R"
"Triumph Bonneville"
"Velocette KSS"
"Velocette Venom"
"Vincent Comet"
"Harley-Davidson Modell 7D"
"Honda CB175"
"Honda CB500 Four"
"Honda ZB50"
"Suzuki Boulevard C109R"
"Yamaha DragStar 1100"
"Yamaha FZ 750"
"Yamaha FZX750"
