"label"
"The Devils (play)"
"The Empire (play)"
"The Laramie Project"
"The Living Corpse"
"The Mandrake"
"The Prodigal Son (play)"
"The Ramona Pageant"
"The Suppliants (Aeschylus)"
"The Suppliants (Euripides)"
"The Wasps"
"Uncle Vanya"
"Zero Hour (play)"
"Creditors (play)"
"Crimes of the Heart"
"Дон Жуан (драма)"
"Enough Stupidity in Every Wise Man"
"Last Cab to Darwin"
"Mark Twain Tonight"
"Marley's Ghost (play)"
"Pecong (play)"
