"label"
"Disneyland Monorail System"
"Dodonpa"
"Dragon Khan"
"El Rio del Tiempo"
"ExtraTERRORestrial Alien Encounter"
"Finding Nemo Submarine Voyage"
"Fujiyama (roller coaster)"
"Giant Dipper (Belmont Park)"
"Golden Zephyr"
"Great American Scream Machine (Six Flags Great Adventure)"
"Great Moments with Mr. Lincoln"
"Horizons (Epcot)"
"Journey into Imagination with Figment"
"Journey to Atlantis"
"Jungle Cruise"
"Kali River Rapids"
"Kilimanjaro Safaris"
"Kumba (roller coaster)"
"Leap-The-Dips"
"Living with the Land"
