"label"
"Darwin International Airport"
"Flughafen Kopitnari"
"Dera Ismail Khan Airport"
"Don Mueang International Airport"
"Dr. Juan C. Angara Airport"
"Durban International Airport"
"East London Airport"
"Evelio Javier Airport"
"Farafangana Airport"
"Aérodrome de Farah"
"Fernando Air Base"
"Fianarantsoa Airport"
"Fuerte de Ramón Magsaysay"
"Фукче"
"Gardez Airport"
"Gautam Buddha Airport"
"George Airport"
"Ghazni Airport"
"Grand Central Airport"
"Guiuan Airport"
