"label"
"Iași National Theatre"
"Isländisches Nationaltheater"
"المسرح الوطني في اليابان"
"National Theatre of Somalia"
"Nederlander Theatre"
"Nineteenth Street Theater"
"Oriental Theatre (Milwaukee)"
"Spokane Civic Theatre"
"Astor Place Theatre"
"Boston Playwrights' Theatre"
"Miller Outdoor Theatre"
"Morosco Theatre"
"Theatre Row (New York City)"
"New York Theatre Workshop"
"Teatro La Caridad"
"Boyd's Theater and Opera House"
