"label"
"Admiralty Islands"
"Adolphus Island"
"Adonara"
"Agnes Island"
"Aguni-jima"
"Aiguilles Island"
"Akuseki-jima"
"Alabat (Insel)"
"Albany Island"
"Albino Rock"
"Allports Island"
"Alor Island"
"Amami Islands"
"Amami Ōshima"
"Ambelau"
"Ambon Island"
"Amboyna Cay"
"Anchor Island"
"Aneityum"
"Isla Anjadip"
