"label"
"Érdi VSE"
"GE Verias"
""
"Storhamar IL"
"Équipe de Thaïlande de handball féminin"
"S.C.M. Craiova"
"Reprezentacja Wysp Cooka w piłce ręcznej mężczyzn"
"Reprezentacja Iranu w piłce ręcznej kobiet"
"Équipe de République du Congo de handball masculin"
"Reprezentacja Grecji w piłce ręcznej kobiet"
"منتخب ليتوانيا لكرة اليد"
"Selección de balonmano de Costa Rica"
"منتخب سلوفاكيا لكرة اليد"
"Spain national beach handball team"
"GOG Svendborg TGI"
"RK Bjelovar"
"Ormi Patras"
"Angolanische Frauen-Handballnationalmannschaft"
"Vitaral Jelfa Jelenia Góra"
"Aalborg Håndbold"
