"label","Team"
"","http://dbpedia.org/resource/VDL-Maassluis"
"","http://dbpedia.org/resource/Schiedamse_Voetbal_Vereniging"
"","http://dbpedia.org/resource/Sparta_Rotterdam"
"","http://dbpedia.org/resource/K.S.V._Waregem"
"","http://dbpedia.org/resource/K.A.A._Gent"
"","http://dbpedia.org/resource/K._Beerschot_V.A.C."
"","http://dbpedia.org/resource/K.V._Kortrijk"
"","http://dbpedia.org/resource/K._Beerschot_V.A.C."
"","http://bwgottschee.org"
"","http://dbpedia.org/resource/New_York_Cosmos_(2010)"
"","http://dbpedia.org/resource/Villanova_Wildcats"
"","http://dbpedia.org/resource/Long_Island_Rough_Riders"
"","http://dbpedia.org/resource/Ocean_City_Nor'easters"
"","http://dbpedia.org/resource/Arizona_United_SC"
"","http://dbpedia.org/resource/FC_Nart_Cherkessk"
"","http://dbpedia.org/resource/FC_Mashuk-KMV_Pyatigorsk"
"","http://dbpedia.org/resource/ES_Sétif"
"","http://dbpedia.org/resource/ES_Sétif"
"","http://dbpedia.org/resource/ESM_Koléa"
"","http://dbpedia.org/resource/DRB_Tadjenanet"
