"label"
"Adductor longus muscle"
"Adductor magnus muscle"
"Brachialis muscle"
"External obturator muscle"
"Frontalis muscle"
"Internal obturator muscle"
"Scalene muscles"
"Muscles of mastication"
"Dartos"
"Levator scapulae muscle"
"Rhomboid major muscle"
"Orbicularis oris muscle"
"Rhomboid minor muscle"
"Musculus auricularis superior"
"Orbitalis muscle"
"Styloglossus"
"Articularis cubiti muscle"
"Mimische Muskulatur"
"Transverse muscle of the chin"
"Brachioradialis"
