"label"
"Amanzimtoti River"
"Amba"
"Ameditschi"
"Amurbucht"
"Ana Sagar Lake"
"Rio Anatoki"
"Rio Anatori"
"Rio Anaweka"
"Anchar Lake"
"Andaman Sea"
"Anderson Inlet"
"Andersons Creek"
"Angara River"
"Angelo River"
"Anglesea River"
"Angove Lake"
"Angove River"
"نهر عنان"
"Antongil Bay"
"Anuy River"
