"label"
"2015 ITS Cup"
"2015 Ladies Neva Cup"
"2015 Lorraine Open 88"
"2015 Moselle Open"
"Nürnberger Versicherungscup 2015"
"2015 Odlum Brown Vancouver Open"
"Open BNP Paribas Banque de Bretagne Quimper 2015"
"Reinert Open 2015"
"2015 Rogers Cup"
"Sparta Prague Open 2015"
"2015 Stockton Challenger"
"2015 Toray Pan Pacific Open"
"2015 Wuhan Open"
"2016 Hall of Fame Tennis Championships"
"2015 Abierto Victoria"
"2015 Dalian Women's Tennis Open"
"Guzzini Challenger 2010"
"Visit Panama Cup 2013"
"Launceston Tennis International 2014"
"2014 Qatar ExxonMobil Open"
