"label"
"Fondmetal"
"Forti"
"Leyton House Racing"
"Surtees"
"マトラ (自動車)"
"Goldie Hexagon Racing"
"Automobiles Gonfaronnaises Sportives"
"Cooper Car Company"
"Larrousse"
"Spirit Racing"
"ATS (wheels)"
"Apollon (Formula One)"
"Automobili Turismo e Sport"
"اتش آر تي اف ون"
"Rebaque"
"Pacific Racing"
"Stewart Grand Prix"
"Fittipaldi Automotive"
"Jaguar Racing"
"LEC Refrigeration Racing"
